date,time_cdt,measurementtype,benzene_ppb,toluene_ppb,ethylbenzene_ppb,xylenes_ppb,winddirn,windspeed,mean_latitude,mean_longitude,latitude_track,longitude_track
9/7/2017,6:21:44 PM,mobile,0.892107285,1.263099631,0.43064425,3.903800867,38,3,29.70934,-95.2199002,29.7058590|29.7063297|29.7068113|29.7073435|29.7078947|29.7084490|29.7089692|29.7093443|29.7094477|29.7094487|29.7094523|29.7094515|29.7094555|29.7094618|29.7094657|29.7094705|29.7094788|29.7095410|29.7098870|29.7105042|29.7109947|29.7116543|29.7123692|29.7130758|,-95.2198460|-95.2198608|-95.2198797|-95.2198875|-95.2198997|-95.2199188|-95.2199338|-95.2199373|-95.2199253|-95.2198923|-95.2198857|-95.2198760|-95.2198717|-95.2198833|-95.2198833|-95.2198828|-95.2198817|-95.2198810|-95.2198687|-95.2199425|-95.2199700|-95.2199807|-95.2199830|-95.2198323|
9/7/2017,6:35:29 PM,mobile,0.6260402,0.748306924,0.204959028,1.054832329,36,2,29.7108076,-95.2061358,29.7107943|29.7107843|29.7107897|29.7107903|29.7107843|29.7107760|29.7107787|29.7107862|29.7107918|29.7108190|29.7108263|29.7108215|29.7108160|29.7107857|29.7108003|29.7108115|29.7108213|29.7108307|29.7108195|29.7108208|29.7108137|29.7108167|29.7108952|,-95.2109942|-95.2105855|-95.2101362|-95.2097382|-95.2095805|-95.2091988|-95.2087367|-95.2082240|-95.2076918|-95.2071812|-95.2066665|-95.2061267|-95.2055920|-95.2049800|-95.2045298|-95.2040868|-95.2036377|-95.2031715|-95.2027242|-95.2022753|-95.2018940|-95.2016927|-95.2016788|
9/7/2017,6:49:10 PM,mobile,4.282114966,10.72307901,1.612037299,8.802552751,36,2,29.7107169,-95.2572038,29.7116945|29.7115132|29.7112725|29.7110162|29.7107757|29.7105635|29.7103825|29.7102158|29.7101207|29.7101642|29.7103580|29.7105258|,-95.2600242|-95.2594705|-95.2587645|-95.2580425|-95.2574127|-95.2568680|-95.2563790|-95.2559420|-95.2557037|-95.2556277|-95.2558733|-95.2563373|
9/7/2017,7:02:02 PM,static,0.619779798,,,,36,2,29.7150561,-95.2559818, , 
9/7/2017,7:57:38 PM,static,19.98946358,57.18710115,7.440703589,41.37798606,54,1,29.7149883,-95.2559611, , 
9/8/2017,8:49:45 AM,static,2.219312508,2.767674191,0.905043798,3.014793708,43,3,29.7158527,-95.2552584, , 
9/8/2017,9:02:12 AM,static,2.278786327,2.677452789,0.686267307,3.521481726,43,3,29.7158036,-95.2552011, , 
9/8/2017,9:14:40 AM,static,2.75770708,2.942809855,0.748445889,3.406325358,43,3,29.7157839,-95.2552076, , 
9/8/2017,9:45:24 AM,mobile,2.197401101,2.534159974,0.571121786,3.141465712,41,3,29.7172154,-95.2599008,29.7153678|29.7155602|29.7157908|29.7161548|29.7165670|29.7170067|29.7174758|29.7179890|29.7183390|29.7184462|29.7187280|29.7191595|,-95.2597362|-95.2597803|-95.2597737|-95.2597857|-95.2597813|-95.2598248|-95.2599237|-95.2600140|-95.2600338|-95.2600393|-95.2600550|-95.2600622|
9/8/2017,10:05:55 AM,mobile,2.234963513,2.366985023,0.520457756,3.026309344,41,3,29.7182537,-95.2659353,29.7128623|29.7140205|29.7150295|29.7160780|29.7171867|29.7183163|29.7194143|29.7204958|29.7215210|29.7224878|29.7233787|,-95.2659353|-95.2659445|-95.2659520|-95.2659432|-95.2659337|-95.2659317|-95.2659223|-95.2659202|-95.2659172|-95.2659158|-95.2659723|
9/8/2017,10:19:02 AM,static,0.021911407,0.061032125,0.039149477,0.421472306,41,3,29.7208478,-95.2609688, , 
9/8/2017,10:46:15 AM,static,2.188010498,4.322666594,0.921164171,5.488352487,61,3,29.7137439,-95.2601196, , 
9/8/2017,11:16:15 AM,static,0.879586481,,,,61,3,29.7137268,-95.2600577, , 
9/8/2017,12:11:49 PM,static,0.463269748,0.329042761,0.133568805,0.499778636,59,3,29.7137063,-95.2600348, , 
9/8/2017,12:27:41 PM,static,0.503962361,0.474989147,0.179627013,0.649481914,59,3,29.7136739,-95.2599993, , 
9/8/2017,1:36:51 PM,mobile,0.25041608,0.302507054,0.096722238,0.485959872,42,3,29.6794653,-95.1084776,29.6793670|29.6793818|29.6794070|29.6794208|29.6794490|29.6794662|29.6794848|29.6795047|29.6795283|29.6795438|29.6795652|,-95.1124845|-95.1117922|-95.1110148|-95.1102132|-95.1092410|-95.1084550|-95.1076667|-95.1068855|-95.1060673|-95.1051765|-95.1042567|
9/8/2017,2:00:33 PM,mobile,5.249347075,22.18385066,10.56805595,42.31535889,42,3,29.7345083,-95.0215299,29.7347283|29.7345262|29.7344178|29.7343608|,-95.0224022|-95.0217738|-95.0212018|-95.0207417|
9/8/2017,2:30:50 PM,mobile,5.76896044,16.39906664,4.393953094,15.23518745,72,2,29.7343175,-95.0202312,29.7344333|29.7343455|29.7342773|29.7342140|,-95.0213690|-95.0205833|-95.0198477|-95.0191247|
9/8/2017,2:47:44 PM,mobile,0.748118039,0.992435424,0.218776491,0.886704032,72,2,29.7340073,-95.0180555,29.7342152|29.7341457|29.7340105|29.7336580|,-95.0192485|-95.0185143|-95.0176835|-95.0167758|
9/8/2017,3:48:00 PM,static,0.350582512,0.421917734,0.172718282,0.891310286,41,2,29.7151079,-95.2558212, , 
9/8/2017,4:02:32 PM,mobile,0.550915376,0.756267636,0.241805595,1.091682366,41,2,29.7167206,-95.2574109,29.7152270|29.7154743|29.7157042|29.7157860|29.7157925|29.7157803|29.7157762|29.7157825|29.7157643|29.7157292|29.7157252|29.7157115|29.7157207|29.7158228|29.7161408|29.7163965|29.7164210|29.7164333|29.7164587|29.7164665|29.7164683|29.7164807|29.7164928|29.7165078|29.7165255|29.7165303|29.7165437|29.7165357|29.7165383|29.7165338|29.7166647|29.7169488|29.7172078|29.7172462|29.7172243|29.7172053|29.7171998|29.7172008|29.7172095|29.7172048|29.7171797|29.7171808|29.7171778|29.7171725|29.7171600|29.7171648|29.7171537|29.7171432|29.7171495|29.7173645|29.7177447|29.7178047|29.7178110|29.7178078|29.7178058|29.7178008|29.7178103|29.7178108|29.7176878|,-95.2558392|-95.2558498|-95.2558698|-95.2560513|-95.2563700|-95.2567390|-95.2571405|-95.2575565|-95.2579507|-95.2584572|-95.2589122|-95.2593542|-95.2596698|-95.2597533|-95.2597987|-95.2597665|-95.2594023|-95.2589903|-95.2585512|-95.2581470|-95.2579753|-95.2576840|-95.2572712|-95.2567418|-95.2563390|-95.2559790|-95.2556143|-95.2551655|-95.2546827|-95.2542005|-95.2538663|-95.2538650|-95.2538983|-95.2541205|-95.2544700|-95.2548833|-95.2554007|-95.2557955|-95.2559785|-95.2563595|-95.2568153|-95.2572812|-95.2577383|-95.2579770|-95.2583097|-95.2587297|-95.2591758|-95.2596010|-95.2598078|-95.2599347|-95.2599730|-95.2597708|-95.2595993|-95.2594352|-95.2591615|-95.2588098|-95.2584397|-95.2581480|-95.2580758|
9/8/2017,4:27:43 PM,mobile,0.729336833,1.531110267,0.43064425,2.367614921,41,2,29.7127681,-95.2626167,29.7096995|29.7100040|29.7102558|29.7105757|29.7108672|29.7111105|29.7113490|29.7115743|29.7117945|29.7120137|29.7123052|29.7125705|29.7127802|29.7130065|29.7132997|29.7136155|29.7139690|29.7142510|29.7145468|29.7148308|29.7151177|29.7154048|29.7156490|29.7158438|,-95.2542760|-95.2549237|-95.2556113|-95.2565007|-95.2572213|-95.2578843|-95.2585510|-95.2592015|-95.2598083|-95.2603997|-95.2612148|-95.2619472|-95.2627353|-95.2635317|-95.2643157|-95.2651003|-95.2660248|-95.2667938|-95.2675417|-95.2682852|-95.2690375|-95.2697875|-95.2705602|-95.2715478|
9/8/2017,5:14:15 PM,static,0.215983869,0.20167137,0.096722238,0.596509985,48,2,29.7175322,-95.273904, , 
9/8/2017,5:32:51 PM,static,0.28171809,0.220246364,0.195747386,0.63566315,29,3,29.7175108,-95.2739277, , 
9/8/2017,5:45:19 PM,mobile,1.126872359,1.515188843,0.426038429,2.199486624,29,3,29.69608,-95.2979458,29.6968243|29.6965298|29.6961498|29.6957595|29.6955330|29.6955958|29.6957260|29.6958493|29.6959807|29.6961398|29.6963232|29.6965487|,-95.2911700|-95.2922120|-95.2932683|-95.2944150|-95.2958982|-95.2971773|-95.2984603|-95.2997687|-95.3010727|-95.3024143|-95.3038620|-95.3056302|
9/8/2017,5:57:47 PM,mobile,0.704295225,0.833221185,0.27174343,1.091682366,29,3,29.6464768,-95.3875691,29.6489568|29.6483285|29.6478790|29.6474622|29.6470303|29.6466620|29.6462123|29.6457422|29.6453982|29.6450762|29.6447060|29.6442685|,-95.3876028|-95.3875912|-95.3875920|-95.3875897|-95.3875808|-95.3875777|-95.3875650|-95.3875522|-95.3875488|-95.3875492|-95.3875482|-95.3875318|
9/8/2017,7:07:27 PM,mobile,0.541524773,0.573171261,0.202656118,0.994951017,30,2,29.5745644,-95.4327603,29.5785357|29.5788983|29.5790443|29.5790513|29.5790552|29.5790623|29.5792010|29.5795005|29.5799038|29.5803507|29.5808343|29.5812815|29.5816157|29.5817018|29.5816975|29.5816835|29.5816848|29.5816853|29.5816873|29.5816868|29.5816867|29.5816877|29.5816912|29.5816948|29.5816972|29.5817008|29.5817023|29.5817008|29.5816940|29.5814660|29.5807775|29.5801033|29.5791725|29.5783065|29.5774017|29.5764523|29.5754688|29.5744833|29.5732913|29.5722942|29.5712945|29.5703115|29.5693243|29.5683457|29.5673792|29.5661988|29.5652063|29.5642177|29.5632303|29.5622380|29.5612612|29.5601242|29.5592022|29.5583165|29.5574648|29.5566675|29.5559425|29.5553760|,-95.4227520|-95.4235642|-95.4238807|-95.4238942|-95.4238927|-95.4238942|-95.4241520|-95.4247347|-95.4255047|-95.4263632|-95.4272952|-95.4282552|-95.4294742|-95.4303697|-95.4310337|-95.4313432|-95.4313648|-95.4313652|-95.4313682|-95.4313735|-95.4313822|-95.4313912|-95.4313933|-95.4313935|-95.4313888|-95.4313873|-95.4313855|-95.4313808|-95.4314457|-95.4317735|-95.4320203|-95.4322652|-95.4326237|-95.4329693|-95.4333487|-95.4337315|-95.4341228|-95.4345282|-95.4350015|-95.4353912|-95.4357735|-95.4361672|-95.4365500|-95.4369295|-95.4373147|-95.4377930|-95.4381815|-95.4385617|-95.4389525|-95.4393352|-95.4397363|-95.4401990|-95.4405643|-95.4409238|-95.4412655|-95.4416013|-95.4419283|-95.4421192|
9/8/2017,7:26:16 PM,mobile,0.854544873,1.13572824,0.327013281,1.508548417,30,2,29.5378181,-95.4605322,29.5491937|29.5484097|29.5476317|29.5468355|29.5460072|29.5451403|29.5440927|29.5431990|29.5423290|29.5414968|29.5407192|29.5399645|29.5390325|29.5382338|29.5374487|29.5367362|29.5362877|29.5361978|29.5361983|29.5361613|29.5361357|29.5361217|29.5360990|29.5360847|29.5360687|29.5360523|29.5360403|29.5360245|29.5360123|29.5359922|29.5359812|29.5359592|29.5359317|29.5359102|29.5358783|29.5358528|29.5358360|29.5358175|29.5357938|29.5357743|29.5357593|29.5357372|29.5357103|29.5356937|29.5356883|29.5356868|29.5356813|29.5356697|29.5356572|29.5356405|29.5356285|29.5355878|29.5355758|29.5356703|29.5358238|29.5358698|29.5358495|29.5358375|,-95.4445880|-95.4449052|-95.4452168|-95.4455412|-95.4458573|-95.4461857|-95.4466113|-95.4469792|-95.4473735|-95.4477173|-95.4480252|-95.4483217|-95.4486937|-95.4490072|-95.4493192|-95.4496005|-95.4498000|-95.4500082|-95.4503718|-95.4509668|-95.4516962|-95.4524988|-95.4533103|-95.4539145|-95.4545953|-95.4553083|-95.4561465|-95.4570308|-95.4579428|-95.4588518|-95.4597837|-95.4609197|-95.4620652|-95.4630473|-95.4640410|-95.4650243|-95.4660002|-95.4669645|-95.4681338|-95.4690997|-95.4700473|-95.4709603|-95.4717350|-95.4723380|-95.4726925|-95.4727472|-95.4730027|-95.4735672|-95.4742883|-95.4750745|-95.4759152|-95.4769662|-95.4778610|-95.4787378|-95.4796010|-95.4804775|-95.4813578|-95.4820338|
9/8/2017,7:44:52 PM,mobile,0.497701959,0.615628392,0.227988132,1.248295026,16,2,29.5338523,-95.4974017,29.5358133|29.5358028|29.5357900|29.5357778|29.5357633|29.5357443|29.5357330|29.5357212|29.5357013|29.5356842|29.5356682|29.5356658|29.5356647|29.5356647|29.5356542|29.5356368|29.5356308|29.5356062|29.5355248|29.5354500|29.5354012|29.5353720|29.5351792|29.5347515|29.5342513|29.5337352|29.5331613|29.5327742|29.5323585|29.5318912|29.5313617|29.5307923|29.5300935|29.5295073|29.5290753|29.5291330|29.5294172|29.5297647|29.5301213|29.5304453|29.5306963|29.5308312|29.5310745|29.5314940|29.5321537|29.5328212|29.5335387|29.5342785|29.5348150|29.5349632|29.5350752|29.5351907|29.5352745|29.5353142|29.5353298|29.5356030|29.5360770|29.5366208|,-95.4840160|-95.4846978|-95.4854390|-95.4861702|-95.4869167|-95.4878193|-95.4885897|-95.4894042|-95.4902350|-95.4910148|-95.4914898|-95.4916633|-95.4916707|-95.4918170|-95.4922828|-95.4929447|-95.4936702|-95.4946107|-95.4954265|-95.4962862|-95.4970952|-95.4976978|-95.4979822|-95.4980355|-95.4983272|-95.4987228|-95.4991653|-95.4994640|-95.4998148|-95.5002268|-95.5005947|-95.5009570|-95.5014015|-95.5017585|-95.5020817|-95.5023980|-95.5029397|-95.5036115|-95.5043062|-95.5049407|-95.5054720|-95.5056407|-95.5055352|-95.5051270|-95.5045132|-95.5039618|-95.5034077|-95.5029353|-95.5024677|-95.5017527|-95.5009365|-95.5001177|-95.4993433|-95.4986398|-95.4980935|-95.4978543|-95.4978857|-95.4979272|
9/8/2017,8:02:09 PM,mobile,0.544654974,0.655431951,0.200353207,0.921250942,16,2,29.580172,-95.5056854,29.5798952|29.5799072|29.5799152|29.5799278|29.5799353|29.5799393|29.5799385|29.5799380|29.5799398|29.5799383|29.5799375|29.5799402|29.5799453|29.5799480|29.5799467|29.5799555|29.5799658|29.5799777|29.5799900|29.5800112|29.5800300|29.5800598|29.5800937|29.5801222|29.5801367|29.5801460|29.5801593|29.5801903|29.5801993|29.5802015|29.5802082|29.5802153|29.5802288|29.5802418|29.5802427|29.5802480|29.5802627|29.5802803|29.5802978|29.5803153|29.5803318|29.5803148|29.5802410|29.5802167|29.5802183|29.5802272|29.5802512|29.5803305|29.5804518|29.5804950|29.5805107|29.5805345|29.5805472|29.5805695|29.5805737|29.5805987|29.5806185|,-95.5205800|-95.5199060|-95.5192383|-95.5187062|-95.5186107|-95.5186017|-95.5185677|-95.5185673|-95.5185682|-95.5185665|-95.5185505|-95.5185473|-95.5185450|-95.5185415|-95.5183938|-95.5178797|-95.5171477|-95.5162863|-95.5153557|-95.5142280|-95.5133028|-95.5123843|-95.5114597|-95.5105448|-95.5096282|-95.5085760|-95.5078343|-95.5074795|-95.5072375|-95.5070512|-95.5067072|-95.5060908|-95.5052032|-95.5043602|-95.5035083|-95.5026400|-95.5016970|-95.5007050|-95.4994748|-95.4984263|-95.4973860|-95.4963643|-95.4954230|-95.4946298|-95.4937498|-95.4930672|-95.4923400|-95.4915512|-95.4907155|-95.4898620|-95.4889765|-95.4879063|-95.4869802|-95.4858223|-95.4848275|-95.4838602|-95.4829095|
9/8/2017,8:37:06 PM,mobile,0.569696582,0.902214022,0.276349251,1.333510739,11,2,29.5740922,-95.4391409,29.5548342|29.5553713|29.5560773|29.5568475|29.5579617|29.5587752|29.5596018|29.5604397|29.5612750|29.5621263|29.5631682|29.5640467|29.5649415|29.5658213|29.5666678|29.5675273|29.5685865|29.5694935|29.5703992|29.5712972|29.5722022|29.5731185|29.5740412|29.5749397|29.5759948|29.5768413|29.5776535|29.5784643|29.5792388|29.5799798|29.5807800|29.5811837|29.5812642|29.5812963|29.5815492|29.5817290|29.5817325|29.5816752|29.5816302|29.5816318|29.5816085|29.5815775|29.5815655|29.5815458|29.5815168|29.5815008|29.5814695|29.5814272|29.5813900|29.5813512|29.5813125|29.5812970|29.5812757|29.5812378|29.5812237|29.5812093|29.5812132|29.5814207|,-95.4422672|-95.4420480|-95.4417705|-95.4414598|-95.4410240|-95.4407088|-95.4403802|-95.4400435|-95.4397035|-95.4393573|-95.4389553|-95.4386040|-95.4382467|-95.4379145|-95.4375707|-95.4372262|-95.4368110|-95.4364543|-95.4360975|-95.4357242|-95.4353657|-95.4350105|-95.4346445|-95.4342798|-95.4338602|-95.4335243|-95.4331962|-95.4328763|-95.4325710|-95.4322797|-95.4319592|-95.4318292|-95.4317950|-95.4317820|-95.4317100|-95.4319745|-95.4325103|-95.4334512|-95.4343630|-95.4353480|-95.4363758|-95.4374005|-95.4384153|-95.4394505|-95.4407158|-95.4417865|-95.4428723|-95.4441822|-95.4452918|-95.4464182|-95.4477573|-95.4488478|-95.4499338|-95.4510158|-95.4520485|-95.4530657|-95.4538312|-95.4540633|
9/8/2017,8:59:37 PM,mobile,0.535264371,0.942017582,0.27174343,1.407210814,11,2,29.5847776,-95.4338057,29.5816043|29.5816328|29.5816408|29.5816310|29.5816333|29.5816342|29.5816403|29.5816352|29.5816333|29.5816333|29.5816343|29.5816332|29.5816320|29.5816318|29.5816320|29.5816353|29.5816355|29.5816340|29.5816902|29.5820698|29.5828515|29.5834720|29.5840610|29.5846677|29.5853358|29.5860213|29.5869083|29.5876747|29.5880930|29.5881782|29.5881665|29.5881545|29.5881372|29.5881295|29.5881153|29.5881008|29.5880838|29.5880727|29.5880605|29.5880548|29.5880430|29.5880562|29.5880548|29.5880268|29.5880397|29.5880615|,-95.4331008|-95.4324972|-95.4321758|-95.4321375|-95.4321342|-95.4320925|-95.4319753|-95.4319488|-95.4319478|-95.4319470|-95.4319472|-95.4319480|-95.4319465|-95.4319445|-95.4319467|-95.4319458|-95.4319465|-95.4318997|-95.4316067|-95.4314102|-95.4311170|-95.4309763|-95.4309632|-95.4309553|-95.4308312|-95.4305660|-95.4302212|-95.4299438|-95.4299092|-95.4303840|-95.4312007|-95.4321537|-95.4333413|-95.4343997|-95.4355140|-95.4366202|-95.4377335|-95.4388572|-95.4399085|-95.4407465|-95.4413820|-95.4417525|-95.4417577|-95.4416982|-95.4411935|-95.4404355|
9/8/2017,9:15:18 PM,mobile,0.413186532,0.748306924,0.223382311,1.107804258,11,2,29.5838177,-95.4393794,29.5875460|29.5874497|29.5871852|29.5868522|29.5865517|29.5862280|29.5859177|29.5855200|29.5850710|29.5845927|29.5840805|29.5835462|29.5829682|29.5823908|29.5818560|29.5815438|29.5814805|29.5814958|29.5815150|29.5815352|29.5815552|29.5815743|29.5815870|29.5815817|,-95.4401637|-95.4401468|-95.4401223|-95.4401278|-95.4401967|-95.4404177|-95.4405093|-95.4405108|-95.4405108|-95.4404998|-95.4404912|-95.4404753|-95.4404670|-95.4404680|-95.4404712|-95.4404512|-95.4400997|-95.4394890|-95.4387368|-95.4379130|-95.4370592|-95.4361618|-95.4352525|-95.4343630|
9/8/2017,9:47:00 PM,mobile,0.698034823,1.326785327,0.370768579,1.727345516,11,2,29.7162706,-95.2562347,29.7153275|29.7156485|29.7160672|29.7164038|29.7164997|29.7165138|29.7165265|29.7165487|29.7168318|29.7171853|29.7172390|29.7172267|29.7172213|29.7172097|29.7172053|29.7172038|29.7171845|29.7171788|29.7171685|29.7171088|29.7168200|29.7163277|29.7159292|29.7157458|29.7154198|29.7151318|29.7150708|29.7150793|29.7150950|29.7151045|29.7151003|29.7152655|29.7155730|29.7159240|29.7163840|,-95.2559018|-95.2559080|-95.2559162|-95.2559233|-95.2557187|-95.2552478|-95.2546625|-95.2540752|-95.2538853|-95.2539000|-95.2541615|-95.2546368|-95.2551448|-95.2556302|-95.2558670|-95.2562682|-95.2568085|-95.2573672|-95.2578500|-95.2579998|-95.2579985|-95.2579815|-95.2579602|-95.2579728|-95.2579632|-95.2579532|-95.2577147|-95.2571898|-95.2567228|-95.2562642|-95.2559833|-95.2558847|-95.2558967|-95.2559115|-95.2559443|
9/9/2017,10:33:24 AM,mobile,0.334931507,0.398035598,0.308589997,1.67207046,24,5,29.8799136,-93.9365868,29.8731723|29.8732823|29.8734477|29.8735233|29.8737977|29.8741298|29.8745362|29.8749860|29.8754848|29.8759570|29.8765220|29.8769933|29.8774710|29.8779453|29.8783932|29.8787407|29.8788007|29.8788245|29.8789755|29.8792640|29.8795723|29.8799240|29.8802853|29.8807070|29.8808627|29.8811403|29.8814905|29.8818340|29.8820270|29.8820298|29.8820303|29.8820248|29.8820247|29.8821887|29.8824873|29.8829100|29.8833070|29.8837242|29.8841367|29.8845400|29.8849228|29.8852268|29.8852525|29.8853768|29.8856840|29.8860692|,-93.9372277|-93.9373875|-93.9376168|-93.9376845|-93.9374093|-93.9370295|-93.9366072|-93.9361595|-93.9356975|-93.9352390|-93.9346985|-93.9342405|-93.9337873|-93.9333328|-93.9329122|-93.9325922|-93.9325168|-93.9325177|-93.9325188|-93.9328850|-93.9333342|-93.9338175|-93.9343240|-93.9349040|-93.9351192|-93.9355115|-93.9360075|-93.9364885|-93.9367637|-93.9367757|-93.9367797|-93.9367800|-93.9367835|-93.9370025|-93.9374367|-93.9380275|-93.9385902|-93.9391600|-93.9397468|-93.9403117|-93.9408555|-93.9412475|-93.9413040|-93.9414910|-93.9419200|-93.9424513|
9/9/2017,10:53:24 AM,mobile,1.017315325,2.409442153,0.495125742,1.646736059,24,5,29.8723124,-93.97152,29.8782670|29.8779542|29.8774903|29.8769517|29.8763158|29.8755070|29.8748513|29.8742357|29.8736585|29.8731027|29.8725945|29.8719753|29.8714592|29.8709703|29.8705060|29.8700343|29.8695837|29.8690362|29.8685813|29.8681468|29.8677003|29.8672967|29.8669668|,-93.9799728|-93.9795128|-93.9788653|-93.9780495|-93.9771425|-93.9759878|-93.9750702|-93.9742130|-93.9733828|-93.9726005|-93.9718655|-93.9710278|-93.9703580|-93.9696975|-93.9690290|-93.9683663|-93.9677258|-93.9669632|-93.9663228|-93.9656593|-93.9650363|-93.9643872|-93.9637235|
9/9/2017,11:09:03 AM,mobile,0.334931507,0.742999783,0.251017237,1.126229277,24,5,29.8741956,-93.9519121,29.8671555|29.8673253|29.8675302|29.8677050|29.8679033|29.8681480|29.8682482|29.8682588|29.8682643|29.8683402|29.8686813|29.8691877|29.8697368|29.8703197|29.8709952|29.8715773|29.8721318|29.8726127|29.8730895|29.8735598|29.8741255|29.8745883|29.8750782|29.8756057|29.8761180|29.8764007|29.8764428|29.8764348|29.8764338|29.8764210|29.8764318|29.8764472|29.8764688|29.8766260|29.8770460|29.8775947|29.8781795|29.8788093|29.8793733|29.8796437|29.8798542|29.8803188|29.8810008|29.8816270|29.8822580|29.8828983|,-93.9611718|-93.9604798|-93.9594980|-93.9586572|-93.9579287|-93.9574780|-93.9573457|-93.9573438|-93.9573418|-93.9572543|-93.9569063|-93.9564290|-93.9559018|-93.9553502|-93.9546848|-93.9541615|-93.9536587|-93.9532115|-93.9527928|-93.9523540|-93.9518205|-93.9513640|-93.9509093|-93.9504130|-93.9499382|-93.9496837|-93.9496587|-93.9496585|-93.9496570|-93.9496437|-93.9496343|-93.9496303|-93.9496182|-93.9494247|-93.9490145|-93.9485243|-93.9479875|-93.9473962|-93.9468695|-93.9466287|-93.9464285|-93.9460132|-93.9453835|-93.9448155|-93.9442325|-93.9436590|
9/9/2017,11:27:03 AM,mobile,0.973492511,0.347617756,0.131265894,0.502081763,24,5,29.8548604,-93.9702668,29.8663737|29.8660243|29.8655670|29.8650783|29.8645843|29.8640882|29.8635997|29.8631170|29.8625072|29.8619873|29.8614615|29.8609317|29.8603947|29.8598512|29.8592945|29.8587435|29.8582177|29.8577107|29.8571165|29.8566152|29.8560858|29.8555790|29.8551033|29.8545865|29.8540505|29.8535857|29.8531583|29.8527100|29.8521713|29.8516038|29.8510417|29.8505693|29.8500458|29.8495205|29.8490588|29.8485958|29.8480122|29.8475020|29.8469573|29.8463920|29.8458617|29.8455578|29.8455177|29.8455162|29.8454702|29.8454600|29.8454627|,-93.9633508|-93.9637130|-93.9640662|-93.9644195|-93.9648223|-93.9652308|-93.9656315|-93.9660407|-93.9665472|-93.9669875|-93.9674188|-93.9678500|-93.9682835|-93.9687148|-93.9691667|-93.9696227|-93.9700370|-93.9704383|-93.9709147|-93.9713087|-93.9717103|-93.9721177|-93.9725007|-93.9727877|-93.9729862|-93.9731420|-93.9732722|-93.9733158|-93.9732610|-93.9731713|-93.9730927|-93.9730187|-93.9729363|-93.9728360|-93.9727347|-93.9726245|-93.9724883|-93.9723655|-93.9722238|-93.9720893|-93.9719575|-93.9719042|-93.9718915|-93.9718958|-93.9718907|-93.9718820|-93.9718790|
9/9/2017,11:43:01 AM,static,77.14693381,9.035408075,1.630460582,7.998761304,22,5,29.826849,-93.9654656, , 
9/9/2017,11:57:16 AM,mobile,0.269197286,0.180442804,0.087510596,0.336256594,22,5,29.833241,-93.968295,29.8297812|29.8303160|29.8309420|29.8316328|29.8323598|29.8330528|29.8336982|29.8342997|29.8348672|29.8355030|29.8359895|29.8364500|,-93.9667792|-93.9670750|-93.9673803|-93.9676748|-93.9679850|-93.9682708|-93.9685417|-93.9687793|-93.9689947|-93.9692115|-93.9693507|-93.9694970|
9/9/2017,12:17:07 PM,static,62.33482269,13.32623182,1.464651031,9.129596835,22,5,29.8267822,-93.9654704, , 
9/9/2017,12:31:20 PM,mobile,0.359973115,0.360885609,0.154294999,0.741607008,19,5,29.8829626,-93.9371134,29.8775598|29.8776968|29.8779248|29.8782013|29.8783268|29.8786133|29.8788960|29.8791933|29.8795550|29.8799187|29.8802980|29.8807030|29.8808370|29.8811122|29.8814597|29.8818035|29.8820012|29.8820683|29.8823768|29.8827232|29.8831227|29.8835295|29.8839332|29.8842928|29.8847650|29.8851087|29.8852408|29.8852612|29.8854700|29.8858390|29.8863915|29.8867813|29.8867228|29.8865123|29.8863215|29.8861775|29.8859035|29.8856808|29.8855877|29.8852745|29.8849488|29.8847452|29.8845293|29.8842958|29.8841215|29.8838318|29.8835838|,-93.9304690|-93.9306503|-93.9309745|-93.9313898|-93.9315603|-93.9319842|-93.9323817|-93.9328088|-93.9332863|-93.9338148|-93.9343422|-93.9349132|-93.9351032|-93.9354955|-93.9359842|-93.9364677|-93.9367643|-93.9368535|-93.9372843|-93.9377915|-93.9383397|-93.9389042|-93.9394650|-93.9400033|-93.9406267|-93.9410803|-93.9412783|-93.9413087|-93.9411838|-93.9408293|-93.9403260|-93.9399645|-93.9397103|-93.9394060|-93.9391497|-93.9389437|-93.9385625|-93.9382797|-93.9382778|-93.9385470|-93.9388650|-93.9387998|-93.9384815|-93.9381827|-93.9382368|-93.9385090|-93.9387483|
